date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
14/10/2024,22.834,16.283998,19.275663,46185.035,11622.262,12.500001,12.500001,10.908951,10.908951
15/10/2024,22.783998,17.934,20.190248,46296.598,7024.6426,0.5,0.5,11.144021,11.144021
16/10/2024,24.684,16.633999,20.727749,46407.395,37438.734,0.4,0.4,23.77772,23.77772
17/10/2024,22.434,16.783998,19.846498,46517.332,4347.2856,9.200001,9.200001,18.968447,18.968447
18/10/2024,25.484,13.334001,19.2715,46626.33,40896.617,0.0,0.0,11.885453,11.885453
19/10/2024,27.783998,15.084001,21.356913,46734.54,43200.0,0.0,0.0,23.565569,23.565569
20/10/2024,30.684,17.984,24.169413,46842.83,43200.0,0.0,0.0,27.708893,27.708893
21/10/2024,30.084,17.334,23.775667,46951.2,43200.0,0.0,0.0,14.248452,14.248452
22/10/2024,25.283998,18.734,21.515251,47059.547,16015.927,32.4,32.4,13.577776,13.577776
23/10/2024,27.584,17.734,21.792334,47167.793,29091.047,10.700001,10.700001,16.824945,16.824945
24/10/2024,26.734,13.984,20.113169,47275.84,43345.535,0.0,0.0,23.110207,23.110207
25/10/2024,19.783998,13.284,,47383.58,,,,32.791634,32.791634
26/10/2024,,,,47490.914,,,,,
27/10/2024,,,,47597.75,,,,,
